player_api_id,player_name,rating_growth
26536,Sander Boschker,8.166666666666671
110168,Kevin van Diermen,8.166666666666671
24655,Teemu Tainio,8.166666666666671
30496,Mladen Petric,8.166666666666671
26151,Kevin Mirallas,8.166666666666671
182106,Ishak Belfodil,8.125
93965,Michal Rabusic,8.125
41878,Andrea Rossi,8.111111111111114
30453,Phillippe Mexes,8.111111111111114
31936,Rob Friend,8.111111111111114
173011,Abdourahman Dampha,8.0
172896,Tomasz Holota,8.0
172446,Lorenzo Melgarejo,8.0
172116,Douglas,8.0
171995,Lulinha,8.0
66578,Teemu Pukki,8.0
62388,Mark Carrington,8.0
35497,Mounir El Hamdaoui,8.0
39350,Tomas Danilevicius,8.0
74049,Stian Ringstad,8.0
24635,Robbie Keane,8.0
40692,Sandy Paillot,8.0
40681,Paulo Andre,8.0
304668,Sander van de Streek,8.0
40863,Mihai Mircea Nesu,8.0
30992,Oscar Ustari,8.0
36013,Dennis Gentenaar,8.0
215780,Stewart Carswell,8.0
47575,Murray Davidson,8.0
47413,Kelvin Etuhu,8.0
231133,Mirko Bigazzi,8.0
26558,Tim Bakens,8.0
127374,Rafael Toloi,8.0
127370,Felipe Mattioni Rohde,8.0
21914,Chris Robertson,8.0
21765,Jop van der Linden,8.0
32587,Ibrahim Tall,8.0
128235,Nico Abegglen,8.0
26590,Sekou Cisse,8.0
49897,Felipe Seymour,8.0
49885,Gonzalo Jara,8.0
35496,Kelvin Davis,8.0
149855,Cuco Martina,8.0
20445,Ederson Tormena,8.0
346000,Douglas Santos,8.0
40383,Sergei Kornilenko,8.0
41807,Gabriele Aldegani,8.0
108807,Paulo Henrique,8.0
30712,Vincenzo Iaquinta,8.0
111199,Marco Pappa,8.0
110331,Brayan Angulo,8.0
75500,Chris Makiese,8.0
193803,Youness Mokhtar,8.0
12340,Richard Zajac,8.0
75197,Egoitz Jaio,8.0
46666,Maxime Brillault,8.0
36092,Stiven Rivic,8.0
231176,Leonardo Pavoletti,8.0
39032,Sotirios Kyrgiakos,8.0
12330,Peter Pekarik,8.0
193202,Petar Sliskovic,8.0
36056,Markus Bollmann,8.0
36050,Erik Jendrisek,8.0
78511,Matthew Briggs,8.0
27547,Stefan Wessels,8.0
112035,Kagisho Dikgacoi,8.0
41931,Umit Korkmaz,8.0
33588,Haris Medunjanin,8.0
33582,Jiri Jarosik,8.0
33625,Goran Lovre,8.0
105680,John Bostock,8.0
150068,Theo Weeks,8.0
149952,Ozeia,8.0
27425,Jan-Ingwer Callsen-Bracker,8.0
27424,Rene Adler,8.0
201101,Christopher Verbist,8.0
11863,Danielson,8.0
11778,Roversio,8.0
155050,Federico Fernandez,8.0
154268,Wilson Eduardo,8.0
27598,Guillermo Giacomazzi,8.0
27560,Antonio Rosati,8.0
34248,Ki-Hyeon Seol,8.0
26523,Nicolas Douchez,8.0
46647,Olivier Davidas,8.0
27320,Matthieu Delpierre,8.0
414856,Gaetano Letizia,8.0
69254,Marek Szyndrowski,8.0
39294,Davide Bassi,8.0
104432,Georgi Makaridze,8.0
26235,Jeremy Sapina,8.0
24205,Joey Barton,8.0
112205,Cala,8.0
34320,Fabio Grosso,8.0
354472,Yrondu Musavu-King,8.0
40161,Theo Lucius,8.0
156726,Douglas Costa,8.0
72424,Guillaume Borne,8.0
72401,Andrej Rendla,8.0
72374,Balazs Dzsudzsak,8.0
291854,Curtis Good,8.0
291642,Lionel Zouma,8.0
291015,Florian Hartherz,8.0
33665,Jesus Capi,8.0
282253,Michael O'Halloran,8.0
282251,Gary Gardner,8.0
42168,Diego Lugano,8.0
33086,Joleon Lescott,8.0
33028,Aritz Aduriz,8.0
37470,David Cortes,8.0
34267,Pirmin Schwegler,8.0
34264,Miroslav Radovic,8.0
241728,Jason Lowe,8.0
240935,Miguel Lourenco,8.0
240236,Massadio Haidara,8.0
240054,Pablo Sarabia,8.0
46468,Chahir Belghazouani,8.0
25150,Lee Cattermole,8.0
191787,Nuno Reis,8.0
400625,Vincenzo Grifo,8.0
37845,Xisco,8.0
37488,Manolo Gaspar,8.0
40723,Guillaume Moullec,8.0
37787,Joris Mathijsen,8.0
394462,Hany Mukhtar,8.0
387499,Gilberto Junior,8.0
34214,Leon Cort,8.0
30958,Marcos Senna,8.0
32661,Darren Dods,8.0
33027,Ustaritz,8.0
39834,Sergio Pinto,8.0
42009,Giorgio Frezzolini,8.0
103904,Emilio Nsue,8.0
448806,Sebastian Kerk,8.0
38810,Angelos Charisteas,8.0
13513,Pawel Strak,8.0
179411,Arnaud Souquet,8.0
102912,Carlos Calvo,8.0
102719,Stefan Nijland,8.0
179783,Romain Reynaud,8.0
179769,Matthieu Sans,8.0
41980,Asamoah Gyan,8.0
26459,Rasmus Lindgren,8.0
26454,Gretar Rafn Steinsson,8.0
46343,Nicolas Florentin,8.0
190872,Gaston Ramirez,8.0
88986,Hernan Perez,8.0
37823,Enar Jaeaeger,8.0
37804,Nicolas Anelka,8.0
32562,Craig Gordon,8.0
32504,Jorge Ribeiro,8.0
23507,Michael Nelson,8.0
39339,Veigar Pall Gunnarsson,8.0
401004,Jordi Vanlerberghe,8.0
32705,Steven Naismith,8.0
30921,Matthew Amoah,8.0
38383,Mbark Boussoufa,8.0
42294,Claudio Lustenberger,8.0
42041,Emanuele Calaio,8.0
38484,Juan Carlos,8.0
33024,Carlos Gurpegi,8.0
41327,Weldon,8.0
295087,Mitchell Paulissen,8.0
295060,Daniel Potts,8.0
23793,Stuart Taylor,8.0
26115,Garra Dembele,8.0
40964,Lucho Gonzalez,8.0
32714,Jamie Adams,8.0
93064,Slobodan Rajkovic,8.0
25995,Ricardo Rocha,8.0
71500,Vasilios Torosidis,8.0
204212,Seba,8.0
212959,Sebastian Neumann,8.0
27367,Mehmet Akguen,8.0
35466,Karl Henry,8.0
19434,Marcelo Boeck,8.0
143403,Danilo,8.0
352402,Menno Koch,8.0
32118,Lukas Podolski,8.0
352833,Maxime Poundje,8.0
352888,Axel N'Gando,8.0
27009,David De Freitas,8.0
35638,Pedro Munitis,8.0
292773,Dico Koppers,8.0
30503,Brett Holman,8.0
451982,Cedric Brunner,8.0
26284,Loic Guillon,8.0
37185,Andwele Slory,8.0
27720,Marco Motta,8.0
27708,Danilo Soddimo,8.0
36617,Andreas Isaksson,8.0
26451,Danny Koevermans,8.0
39732,Dario Knezevic,8.0
25643,Georgios Samaras,8.0
46212,Leandro Grimi,8.0
46211,Alvaro Anton,8.0
242887,Christian Atsu,8.0
36389,Srdjan Lakic,8.0
23334,Jody Craddock,8.0
30906,Cristian Zaccardo,8.0
119100,Ignacio Fideleff,8.0
22519,Carlitos,8.0
26434,Ibrahim Afellay,8.0
177874,Dodo,8.0
94156,Sergej Karimov,8.0
24854,Simone Vergassola,8.0
177496,Henrique Almeida,8.0
27733,Barreto,8.0
280528,Dani Nieto,8.0
33076,Zak Whitbread,8.0
30764,Ivica Olic,8.0
166917,Sambou Yatabare,8.0
166889,Sally Sarr,8.0
109298,Mauricio Isla,8.0
22894,Dean Hammond,8.0
23072,Richard Cresswell,8.0
42420,Emmanuel Cascione,8.0
24162,Anthony McMahon,8.0
101503,Gilles Binya,8.0
38341,Yves De Winter,8.0
138159,Michal Buchalik,8.0
245555,Geronimo Rulli,8.0
38938,Paul Constantin Codrea,8.0
186891,Scott Bain,8.0
32751,Massimo Ambrosini,8.0
163199,Vladimir Weiss,8.0
161937,Victor Palsson,8.0
161933,Ronnie Reniers,8.0
30911,Ricardo Carvalho,8.0
30908,Emerse Fae,8.0
71599,Kevin Dupuis,8.0
135335,Raffaele De Vita,8.0
150769,Pedro Botelho,8.0
150647,Edu Bedia,8.0
32427,Darren Mackie,8.0
31725,Mario Alberto Santana,8.0
94666,Jan Hochscheidt,8.0
94332,Ross Perry,8.0
246414,Andre Carrillo,8.0
254702,Thievy Bifouma,8.0
181276,Romelu Lukaku,8.0
27483,Jermaine Jones,8.0
181194,Celestino,8.0
74772,Sendoa,8.0
30841,Maarten Stekelenburg,8.0
41255,Juanlu,8.0
41240,Gregory Pujol,8.0
32956,Simon Mensing,8.0
140951,Macedo Novaes,8.0
74739,Jorge Garcia,8.0
24130,John Arne Riise,8.0
303059,Bertrand Traore,8.0
38044,Ikechukwu Uche,8.0
466861,Sean Klaiber,8.0
38460,Diego Forlan,8.0
38451,Juanlu,8.0
118356,Bigambo Rochat,8.0
30872,Bastian Schweinsteiger,8.0
71359,Adam Vass,8.0
24336,Andrew O'Brien,8.0
196205,Santiago Garcia,8.0
45312,Cassio,8.0
29049,Thomas Scobbie,8.0
26150,Gregory Malicki,8.0
26148,Efstathios Tavlaridis,8.0
163887,Cristiano,8.0
41023,Juan,8.0
35463,Willo Flood,8.0
51953,Celso Borges,8.0
26894,Heiko Butscher,8.0
209099,William Soares,8.0
208315,Damian Zbozien,8.0
212695,Tomane,8.0
24751,James Collins,8.0
26612,Mads Junker,8.0
42581,Vincenzo Italiano,8.0
25579,David Robertson,8.0
25563,Carlos Kameni,8.0
213183,Richard Towell,8.0
141814,Lennart Hartmann,8.0
308843,Rafidine Abdullah,8.0
141114,Tobias Kempe,8.0
31499,Nicola Mingazzini,8.0
43290,Vandinho,8.0
74990,Xabier Aranburu Castillo,8.0
33854,Tuni,8.0
95212,Veli Lampi,8.0
25543,John Utaka,8.0
30357,Luke Young,8.0
30284,Massimo Maccarone,8.0
33790,Somen Tchoyi,8.0
24781,Paul Konchesky,8.0
34575,Asier del Horno,8.0
466117,Sebastien Locigno,8.0
30827,Markus Rosenberg,8.0
114650,Jan Moravek,8.0
114339,Cristian Maidana,8.0
37442,Alvaro Arbeloa,8.0
13349,Antoni Lukasiewicz,8.0
39496,Vitali Kutuzov,8.0
25537,Marouane Chamakh,8.0
25522,Omar Daf,8.0
263952,Guti,8.0
70865,Pablo Barrera,8.0
39203,Davide Bombardini,8.0
11027,Roman Hubnik,8.0
26699,Evgeny Levchenko,8.0
164678,Mamadou Wague,8.0
41136,Alex Pinardi,8.0
37447,Pablo Alvarez,8.0
37412,Sergio Aguero,8.0
37754,Carlos Diogo,8.0
439366,Abdoulaye Toure,8.0
38887,Carlos Acuna,8.0
185342,Christoph Hemlein,8.0
32891,Danny Grainger,8.0
32870,Alan Hutton,8.0
32866,Gavin Rae,8.0
164209,Genaro Snijders,8.0
26027,Martial Robin,8.0
183101,Victor Laguardia,8.0
268261,Stefan Ristovski,8.0
267992,Wilson Kamavuaka,8.0
29543,Christoph Janker,8.0
97810,Nikola Vujadinovic,8.0
38004,Carmelo Gonzalez,8.0
39206,Simone Loria,8.0
39204,Alex Calderoni,8.0
30870,Marek Jankulovski,8.0
39962,Fernando,8.0
355362,Thomas Pledl,8.0
30865,Nemanja Vidic,8.0
97194,John Fleck,8.0
96957,Ricardo Ferreira,8.0
96848,Helder Cabral,8.0
477167,Hebert,8.0
184623,Rafa Garcia,8.0
36934,Dominic Maroh,8.0
26348,Herita Ilunga,8.0
265275,Naldo,8.0
114816,Michal Pazdan,8.0
416175,Jose Sa,8.0
415539,Matteo Politano,8.0
27276,Tim Cornelisse,8.0
39229,Cristiano Del Grosso,8.0
463810,Michal Koj,8.0
206592,Darren Keet,8.0
24491,Nicola Pozzi,8.0
477615,Sandro Ramirez,8.0
97495,Luciano Amaral,8.0
183321,Jorge Garcia Morcillo,8.0
183184,Marcos Gullon,8.0
110135,Sjoerd Overgoor,8.0
109639,Jordy Buijs,8.0
30687,Lucas Neill,8.0
30686,Deco,8.0
290022,Sanjin Prcic,8.0
289251,Kalifa Coulibaly,8.0
289248,Benito Raman,8.0
463806,Dawid Kudla,8.0
24405,Daniele Conti,8.0
73845,Matteo Rubin,8.0
58486,Jordan McMillan,8.0
148336,Joerie Dequevy,8.0
148313,Dimitri Daeselaire,8.0
147960,Bakary Soro,8.0
38170,Andre Mijatovic,8.0
38148,Jose Angel Crespo,8.0
38138,David Prieto,8.0
38118,Nicolas Andres Cordova,8.0
504606,Lucas Hernandez,8.0
503629,Bilal Basacikoglu,8.0
452269,Lucas Evangelista,8.0
68839,Aleksander Kwiek,8.0
68796,Maciej Sadlok,8.0
21161,Amoreirinha,8.0
481694,Bryan Pele,8.0
312765,Jack Grealish,7.964285714285715
45860,Ruben Schaken,7.944444444444443
24225,Shola Ameobi,7.900000000000006
159373,Temitope Ayoluwa Obadeyi,7.899999999999999
68786,Bartlomiej Babiarz,7.899999999999999
192504,Alexander Merkel,7.875
40951,Tiago Pinto,7.866666666666674
46531,Casto Espinosa,7.857142857142861
23453,Paul Rachubka,7.833333333333336
25550,Peter Odemwingie,7.833333333333329
37169,Mark Noble,7.833333333333329
34530,Christian Abbiati,7.833333333333329
34334,Sanharib Bueyueksal,7.833333333333329
207243,Renato Ibarra,7.833333333333329
30960,Emmanuel Adebayor,7.833333333333329
37461,Jaime Gavilan,7.833333333333329
30455,Heurelho Gomes,7.833333333333329
141082,Patrick Ziegler,7.833333333333329
41157,Giovani dos Santos,7.833333333333329
198400,Mathias Abero,7.81818181818182
300978,Dolly Menga,7.818181818181813
207045,Eli Babalj,7.799999999999997
150833,Valentin Roberge,7.799999999999997
179818,Flavio Paixao,7.799999999999997
30549,Diego Milito,7.799999999999997
33715,Abraham Paz Cruz,7.75
58358,Christian Dorda,7.75
38889,Juanma,7.75
41194,Cedric Barbosa,7.75
74028,Alberto Pomini,7.75
239559,Kevin Kraus,7.75
289817,Kevin Stewart,7.75
316771,Oliver Torres,7.75
41008,Moussa Dembele,7.727272727272734
30876,Tim Cahill,7.714285714285708
354175,Sandy Walsh,7.666666666666671
39357,Giovanni Pasquale,7.666666666666671
30890,Philippe Senderos,7.666666666666671
39584,Stipe Pletikosa,7.666666666666671
185000,Djakaridja Kone,7.666666666666671
23355,Hameur Bouazza,7.666666666666671
187666,Jacques Zoua Daogari,7.666666666666671
30905,Sulley Ali Muntari,7.666666666666671
75474,Javier Camunas,7.666666666666671
158841,Darryl Lachman,7.666666666666671
39995,Frederic Thomas,7.666666666666671
128795,Souza,7.666666666666671
30738,Eric Abidal,7.666666666666671
38617,Adam Federici,7.666666666666671
410015,Todd Kane,7.666666666666671
27267,Ishmael Miller,7.666666666666664
32696,Garry Hay,7.666666666666664
359202,Levent Aycicek,7.628571428571433
186669,Vitor,7.625
40605,Ronny,7.625
67333,Geoffrey Treand,7.625
104377,Teddy Chevalier,7.625
92026,Guillermo Juan Vallori,7.599999999999994
67896,Steven De Petter,7.599999999999994
27364,Marc-Andre Kruska,7.599999999999994
421995,Toze,7.599999999999994
33870,Patxi Martinez Punal,7.599999999999994
23574,Kris Commons,7.599999999999994
354494,Siebe Schrijvers,7.599999999999994
11332,Yohann Eudeline,7.599999999999994
482841,Kingsley Boateng,7.599999999999994
27524,Axel Bellinghausen,7.571428571428569
156727,Sandro,7.571428571428569
474131,Henrique Dourado,7.571428571428569
602211,Seko Fofana,7.571428571428569
163824,Josue,7.545454545454547
38431,Borja Fernandez,7.5
23115,Leon Barnett,7.5
37983,Koen Daerden,7.5
30892,Stewart Downing,7.5
40601,Bosko Jankovic,7.5
37498,David Generelo,7.5
141115,Timo Perthel,7.5
43294,Bruno Vilela Gama,7.5
38795,Sebastien Pocognoli,7.5
33782,Jeremy Menez,7.5
30831,Kolo Toure,7.5
25597,Goran Pandev,7.5
25524,Frank Rost,7.5
39494,Zlatko Dedic,7.5
37439,Dudu Aouate,7.5
41073,Craig Beattie,7.5
23141,Paul Gallacher,7.5
42852,Pa Saikou Kujabi,7.5
42702,Rubinho,7.5
440330,Alexander Soerloth,7.5
69653,Sacha Kljestan,7.5
29673,Michael Mancienne,7.5
30856,Paulo Ferreira,7.5
114211,Miro Varvodic,7.5
275771,Jakub Wojcicki,7.5
30253,Lukas Sinkiewicz,7.5
183532,Walter Fernandez,7.5
186837,Jesper Drost,7.5
36788,Marko Pantelic,7.5
43329,Kalu Uche,7.5
29177,Leandrinho,7.5
29631,Stefano Celozzi,7.5
69629,Dawid Janczyk,7.5
97490,Pele,7.5
114076,Cristian Gamboa,7.5
37262,Milan Jovanovic,7.5
303227,Diego Galo,7.5
18925,Ezequiel Lavezzi,7.5
49940,Carlos Carmona,7.5
212875,Robert Mak,7.5
207238,Janick Kamber,7.5
36382,Jahmir Hyka,7.5
45872,Ahmed Ammi,7.5
36615,Yaya Toure,7.5
159465,Celso Ortiz,7.5
158962,Magaye Gueye,7.5
102619,Mario Bermejo,7.5
23065,Stephen Crainey,7.5
18518,Jose Sosa,7.5
23075,Franco Sosa,7.5
188114,Laglais Xavier Kouassi,7.5
23275,Michael Tonge,7.5
133997,Francisco Sandaza,7.5
30910,Ivan Leko,7.5
245156,Sava Miladinovic Bento,7.5
244563,Jota,7.5
150824,Txema Anibarro,7.5
39419,Cesare Bovo,7.5
45833,Barry Maguire,7.5
35324,Antonio Barragan,7.5
39393,Houssine Kharja,7.5
32968,John Potter,7.5
113792,Jonathan Cristaldo,7.5
23091,Richard Stearman,7.5
45470,Dominique Kivuvu,7.5
69619,Piotr Stawarczyk,7.5
31205,Nicky Hofs,7.5
139671,Marc Albrighton,7.5
24101,Heidar Helguson,7.5
307226,El-Hadji Ba,7.5
32690,Stein Huysegems,7.5
27351,Altin Lala,7.5
37793,Antonio Tomas,7.5
36293,Kevin Kratz,7.5
34176,Jason Roberts,7.5
103139,Diego Buonanotte,7.5
31013,Theo Walcott,7.5
39702,Cesar,7.5
38378,Jonathan Legear,7.5
281338,Djaniny,7.5
24223,Scott Parker,7.5
30572,Aaron Galindo,7.5
27663,Franco Brienza,7.5
33045,Stephen Kelly,7.5
354491,Khalid Boutaib,7.5
25852,Jean Francois Bedenik,7.5
37466,Anthony Le Tallec,7.5
30975,Sebastian Mila,7.5
41923,Markus Steinhoefer,7.5
41364,Thibault Giresse,7.5
30732,Nuno Gomes,7.5
37580,Javier Balboa,7.5
42306,Alexandros Tzorvas,7.5
429655,Kamil Sylwestrzak,7.5
30934,Boubacar Barry Copa,7.5
120621,Douglas,7.5
429914,Kamil Dankowski,7.5
38491,Mido,7.5
35666,Merouane Zemmama,7.5
23813,Maik Taylor,7.5
105925,Angel Montoro,7.5
143710,Luciano Becchio,7.5
12246,Stanislav Sestak,7.5
19020,Christopher Samba,7.5
23724,Chris Killen,7.5
39376,Matteo Brighi,7.5
30744,Masoud Shojaei,7.5
23688,Mathieu Flamini,7.5
26502,Giuseppe Rossini,7.5
23371,Carl Dickinson,7.5
23377,Garry Monk,7.5
179239,Michael de Leeuw,7.5
17276,Aloys Nong,7.5
30618,Steven Gerrard,7.5
30627,John Terry,7.5
30633,Mark Schwarzer,7.5
195335,Damian Suarez,7.5
46662,Kandia Traore,7.5
46645,Maxime Baca,7.5
75196,Gregory Beranger,7.5
77774,Kristijan Ipsa,7.5
74900,Luis Aguiar,7.5
34471,Jason Thomson,7.5
75354,Ayoze Garcia Perez,7.5
30612,David Beckham,7.5
39980,Jeremy Berthod,7.5
346004,Lucas Silva,7.5
27610,Stefano Morrone,7.5
46540,Arnaud Le Lan,7.5
75608,Serrabasa Gerard,7.5
36073,Uwe Moehrle,7.5
238438,Simon Zoller,7.5
230910,Markus Mendler,7.5
26564,Alex,7.5
32597,Reto Ziegler,7.5
128721,Javi Castellano,7.5
37576,Javier Saviola,7.5
39846,Filip Trojan,7.5
5243,Julio Alvarez,7.5
74291,Antonio Zito,7.5
37903,Stijn Minne,7.5
39142,Henok Goitom,7.5
34540,Mark Bresciano,7.5
39201,Gianpaolo Bellini,7.5
34543,Carlton Cole,7.5
38601,Theofanis Gekas,7.5
40740,Jeremy Morel,7.5
39351,Doni,7.5
145020,Marcos Paulo,7.5
149219,Christian Kabasele,7.5
74989,Artiles Oliva Aythami,7.5
47373,Matias Fernandez,7.5
27484,Benjamin Koehler,7.5
33444,Florian Jarjat,7.5
27492,Manuel Friedrich,7.5
74542,Andrea Lisuzzo,7.5
38746,Sebastian Eguren,7.5
6824,Pedro Kamata,7.5
27157,Nick Proschwitz,7.5
68436,Marcelo Estigarribia,7.5
27168,Bas Sibum,7.5
22994,Tom Soares,7.5
40128,Zatyiah Knight,7.5
2857,Ivan Perez,7.5
243425,Ouasim Bouy,7.428571428571431
37440,Cesar Arzo,7.428571428571431
33764,Gorka Iraizoz Moreno,7.428571428571431
38216,Jonathan Pitroipa,7.428571428571431
38821,Jose Antonio Reyes,7.400000000000006
34653,Pablo Aimar,7.400000000000006
21450,Marc Bertran,7.400000000000006
24728,Paul Robinson,7.400000000000006
37871,Jonathan Soriano,7.400000000000006
91695,Sakari Mattila,7.400000000000006
245423,Andre Micael,7.400000000000006
38393,Lucas Biglia,7.400000000000006
40190,Tinga,7.400000000000006
23780,Aaron Hughes,7.400000000000006
31103,Paulo da Silva,7.400000000000006
484906,Tana,7.400000000000006
435683,Benedikt Saller,7.399999999999999
118390,Freddie Sears,7.366666666666667
409812,Isaac Donkor,7.333333333333336
103888,Ben Hutchinson,7.333333333333336
362119,Luca Garritano,7.333333333333336
30702,Gerald Asamoah,7.333333333333329
23134,Jason Shackell,7.333333333333329
20694,Shinji Okazaki,7.333333333333329
275122,Moussa Konate,7.333333333333329
465614,Guillermo Varela,7.333333333333329
26155,Mathieu Bodmer,7.333333333333329
265363,Chris Loewe,7.333333333333329
102716,Helder Tiago Guedes,7.333333333333329
7284,Kasper Haemaelaeinen,7.333333333333329
352023,Deniz Tueruec,7.333333333333329
24886,Michael Pollitt,7.333333333333329
185554,Miquel Nelom,7.333333333333329
119117,Reginald Goreux,7.333333333333329
26118,Florian Marange,7.333333333333329
37770,Kasper Schmeichel,7.333333333333329
309083,Frank Acheampong,7.333333333333329
288784,John Jairo Ruiz,7.333333333333329
210126,Dennis Appiah,7.333333333333329
32675,Cata Diaz,7.299999999999997
30994,Hedwiges Maduro,7.299999999999997
23133,Adam Drury,7.299999999999997
210046,Vladan Giljen,7.285714285714292
282529,Roberto,7.285714285714292
24020,Simon Davies,7.285714285714292
35327,Antonio Valencia,7.285714285714292
49833,Waldo Ponce,7.285714285714292
190366,Jakub Kosecki,7.25
246317,Liam Polworth,7.25
34183,Ricardo Faty,7.25
183479,Edu Ramos,7.25
23412,Lewis Guy,7.25
33085,Daniel van Buyten,7.25
178120,Sime Vrsaljko,7.25
24118,Sean Clohessy,7.25
31235,Diego,7.25
13405,Marcin Malinowski,7.25
26108,Younes Kaboul,7.25
38798,Thomas Chatelle,7.25
30638,Miroslav Klose,7.25
37241,Geoffrey Dernis,7.25
187360,Simone Verdi,7.2222222222222285
30843,Robin van Persie,7.214285714285708
30976,Radoslaw Sobolewski,7.200000000000003
201916,Alvaro Arroyo,7.200000000000003
34574,Damien Duff,7.200000000000003
177698,Daniel Davari,7.200000000000003
94309,Ljubomir Fejsa,7.200000000000003
80291,Heinrich Schmidtgal,7.166666666666671
39979,Kim Kaellstroem,7.166666666666671
33025,Andoni Iraola,7.166666666666671
32589,Jose Goncalves,7.166666666666671
13345,Pawel Kieszek,7.166666666666671
424391,Corentin Fiore,7.166666666666664
26494,Marc-Antoine Fortune,7.166666666666664
190010,Christopher Oualembo,7.142857142857146
27664,Andrea Caracciolo,7.142857142857139
36031,Thomas Broich,7.142857142857139
70360,Maurice Edu,7.125
291425,Jhon Cordoba,7.111111111111114
26813,Thomas Kristensen,7.099999999999994
150574,Jesus Rueda,7.099999999999994
40568,Adam Hammill,7.099999999999994
147732,Richard Sukuta-Pasu,7.0909090909090935
104415,Giel Deferm,7.0
26236,Jonathan Brison,7.0
24217,Emre Belozoglu,7.0
24183,Matthew Bates,7.0
37383,Martin Stoll,7.0
37350,Pablo Caceres,7.0
37326,Tim Sebastian,7.0
292454,Levy Madinda,7.0
33662,Tim Smolders,7.0
41879,Andrea Masiello,7.0
42121,Alberto Regazzoni,7.0
33122,Sylvain Marchal,7.0
26253,Mauro Cetto,7.0
26242,Pascal Berenguer,7.0
178261,Dorian Dessoleil,7.0
33117,Nicolas Godemeche,7.0
33100,Chaouki Ben Saada,7.0
112204,Igor Martinez,7.0
168148,Vitalijs Maksimenko,7.0
30818,Jermaine Jenas,7.0
38561,Sergio Boris,7.0
38504,Andre Bikey,7.0
362115,Ibrahima Mbaye,7.0
361321,Iuri Medeiros,7.0
38805,Stephan Andersen,7.0
30536,Lisandro Lopez,7.0
105827,Fran Merida,7.0
102374,Mario Martinez,7.0
7628,Tibert Pont,7.0
281763,Stefan Adrian Popescu,7.0
38625,Arnaud Buhler,7.0
38609,Stiliyan Petrov,7.0
41312,Eric Chelle,7.0
41309,Mariano Bogliacino,7.0
41301,Nicolas Penneteau,7.0
33692,Noel Hunt,7.0
26288,Dennis Oliech,7.0
26282,Mamadou Diallo,7.0
26263,Claudiu Keseru,7.0
37215,Bram van Polen,7.0
37202,Tom de Mul,7.0
39559,Mario Frick,7.0
280977,Tiago Ilori,7.0
30474,Stephan Lichtsteiner,7.0
30459,Martin Demichelis,7.0
112881,Joao Luiz,7.0
112704,Michael Kovacevic,7.0
30789,Petit,7.0
17848,Robert Braber,7.0
113976,Marcos Antonio,7.0
23070,Shaun Derry,7.0
279861,Doke Schmidt,7.0
42527,Michael Dingsdag,7.0
279107,Kevin Jansen,7.0
278848,Stanley Elbers,7.0
33733,Angel Lopez,7.0
33729,Jonathan Sesma,7.0
182839,Antonio Mazzotta,7.0
13490,Szymon Sawala,7.0
98368,Robson,7.0
101041,Marcos,7.0
181372,Jeferson,7.0
181357,Fabio Espinho,7.0
181312,Zarko Tomasevic,7.0
30445,Grafite,7.0
30362,Wes Brown,7.0
17806,Nassim Akrour,7.0
298665,Chuks Aneke,7.0
26157,Rafael Schmitz,7.0
37978,Jeanvion Yulu-Matondo,7.0
56686,Gonzalo Castro,7.0
414208,Adam King,7.0
39386,Daniele De Vezze,7.0
25595,Gaby Mudingayi,7.0
277827,Dylan De Belder,7.0
23954,Jerome Thomas,7.0
24753,Jeremie Aliadiere,7.0
166302,Gohi Bi Cyriac,7.0
165608,Maka Mary,7.0
182928,Sergio Tejera,7.0
277443,Alexi Peuget,7.0
268375,Emiliano Martinez,7.0
37042,Mike Frantz,7.0
42909,Ramazan Oezcan,7.0
26351,Julien Sable,7.0
43250,Sammy Clingan,7.0
43247,Chris Baird,7.0
184576,Mickael Firmin,7.0
115006,Bartosz Kaniecki,7.0
208672,Pablo Chavarria,7.0
35818,Dominik Schmidt,7.0
35787,Gary Fraser,7.0
56895,Edgar,7.0
143841,Juanmi Callejon,7.0
27336,Pal Dardai,7.0
27324,Christian Gentner,7.0
37970,Manuel Lara Martinez,7.0
439368,Jean-Charles Castelletto,7.0
435214,Uros Spajic,7.0
13327,Pawel Sasin,7.0
185386,Azbe Jug,7.0
97234,Ivan Bolado,7.0
29529,Dario Kresic,7.0
183521,Jose Maria Lopez Silva,7.0
30255,Patrick Owomoyela,7.0
30249,Kevin Kuranyi,7.0
40010,Razak Boukari,7.0
40006,Benoit Assou-Ekotto,7.0
41071,Gary Caldwell,7.0
96837,Orlando,7.0
43230,Robert Olejnik,7.0
37755,Stephen Dobbie,7.0
114742,Anthony Sauthier,7.0
114724,Pedrinho,7.0
164395,Emidio Rafael,7.0
41105,David Sauget,7.0
41100,Malaury Martin,7.0
43158,Daniel Pudil,7.0
96620,Ion Velez,7.0
95230,Carlitos,7.0
94891,Deniz Yilmaz,7.0
36835,Bram Verbist,7.0
24440,Marco Malago,7.0
28901,James McArthur,7.0
301804,Ricardo,7.0
94328,Mamadou Bah,7.0
94324,Mathieu Dreyer,7.0
32836,Marc Fitzpatrick,7.0
32833,Paul Quinn,7.0
300977,Ibrahima Cisse,7.0
37428,Gabriel Tamas,7.0
41084,Goran Obradovic,7.0
38471,Manuel Victor,7.0
118298,Clemens Walch,7.0
18548,Jose Ze Pedro,7.0
163236,Manu Torres,7.0
94658,Tom Mickel,7.0
252677,Vladimir Boljevic,7.0
251244,Andre Ramalho Silva,7.0
